3000	 0.2	 Bubonic Bitch	 0.8	 0.4
Next Time Step Initiating...
Person#1968 has died
Person#1969 has died
Person#1970 has died
Person#1971 has Survived the disease
Person#1972 has died
Person#1973 has died
Person#1974 has Survived the disease
Person#1975 has Survived the disease
Person#1976 has Survived the disease
Person#1977 has died
Person#1979 has died
Person#1980 has Survived the disease
Person#1981 has died
Person#1982 has died
Person#1984 has died
Person#1987 has died
Person#1988 has died
Person#1990 has died
Person#1991 has died
Person#1992 has died
Person#1993 has Survived the disease
Person#1994 has died
Person#1996 has died
Person#1997 has died
Person#1998 has died
Person#1999 has died
Person#2000 has died
Person#2001 has Survived the disease
Person#2002 has died
Person#2003 has Survived the disease
Person#2004 has died
Person#2006 has died
Person#2007 has died
Person#2008 has Survived the disease
Person#2010 has died
Person#2011 has died
Person#2012 has died
Person#2013 has died
Person#2014 has died
Person#2015 has died
Person#2016 has Survived the disease
Person#2017 has died
Person#2018 has died
Person#2019 has died
Person#2020 has Survived the disease
Person#2021 has died
Person#2023 has Survived the disease
Person#2024 has died
Person#2025 has died
Person#2026 has died
Person#2027 has Survived the disease
Person#2028 has died
Person#2029 has Survived the disease
Person#2030 has died
Person#2031 has died
Person#2032 has died
Person#2033 has Survived the disease
Person#2035 has died
Person#2036 has died
Person#2037 has died
Person#2038 has died
Person#2039 has died
Person#2041 has died
Person#2043 has died
Person#2044 has Survived the disease
Person#2045 has Survived the disease
Person#2046 has died
Person#2048 has Survived the disease
Person#2049 has died
Person#2050 has Survived the disease
Person#2051 has died
Person#2052 has died
Person#2053 has died
Person#2054 has died
Person#2056 has died
Person#2057 has died
Person#2059 has died
Person#2060 has died
Person#2061 has died
Person#2062 has died
Person#2063 has Survived the disease
Person#2064 has died
Person#2065 has died
Person#2066 has died
Person#2067 has died
Person#2068 has died
Person#2069 has died
Person#2070 has died
Person#2071 has died
Person#2072 has died
Person#2074 has died
Person#2075 has died
Person#2076 has died
Person#2077 has Survived the disease
Person#2078 has died
Person#2079 has died
Person#2080 has died
Person#2081 has died
Person#2083 has Survived the disease
Person#2084 has died
Person#2085 has died
Person#2086 has died
Person#2088 has died
Person#2089 has Survived the disease
Person#2090 has died
Person#2091 has died
Person#2092 has died
Person#2093 has Survived the disease
Person#2094 has died
Person#2095 has died
Person#2096 has died
Person#2097 has died
Person#2098 has died
Person#2100 has died
Person#2102 has died
Person#2103 has Survived the disease
Person#2104 has died
Person#2105 has Survived the disease
Person#2106 has died
Person#2109 has died
Person#2110 has died
Person#2111 has died
Person#2112 has died
Person#2113 has Survived the disease
Person#2114 has died
Person#2115 has Survived the disease
Person#2116 has Survived the disease
Person#2118 has died
Person#2119 has died
Person#2120 has Survived the disease
Person#2121 has died
Person#2122 has died
Person#2123 has died
Person#2124 has died
Person#2126 has died
Person#2128 has Survived the disease
Person#2129 has died
Person#2130 has died
Person#2132 has died
Person#2133 has Survived the disease
Person#2134 has died
Person#2135 has died
Person#2140 has Survived the disease
Person#2141 has Survived the disease
Person#2142 has Survived the disease
Person#2143 has died
Person#2144 has died
Person#2145 has died
Person#2146 has Survived the disease
Person#2147 has died
Person#2148 has died
Person#2149 has Survived the disease
Person#2150 has died
Person#2151 has died
Person#2152 has Survived the disease
Person#2153 has Survived the disease
Person#2155 has Survived the disease
Person#2156 has died
Person#2160 has died
Person#2161 has died
Person#2162 has Survived the disease
Person#2163 has died
Person#2164 has died
Person#2166 has died
Person#2168 has died
Person#2169 has Survived the disease
Person#2170 has died
Person#2171 has died
Person#2174 has died
Person#2175 has died
Person#2176 has died
Person#2178 has died
Person#2179 has Survived the disease
Person#2180 has died
Person#2181 has died
Person#2182 has died
Person#2183 has Survived the disease
Person#2184 has died
Person#2187 has Survived the disease
Person#2188 has died
Person#2189 has died
Person#2190 has Survived the disease
Person#2191 has died
Person#2192 has died
Person#2194 has Survived the disease
Person#2195 has died
Person#2196 has died
Person#2197 has died
Person#2199 has Survived the disease
Person#2200 has died
Person#2201 has Survived the disease
Person#2202 has died
Person#2203 has Survived the disease
Person#2204 has died
Person#2205 has died
Person#2207 has died
Person#2208 has Survived the disease
Person#2209 has died
Person#2210 has Survived the disease
Person#2211 has died
Person#2212 has died
Person#2213 has died
Person#2214 has died
Person#2216 has died
Person#2217 has died
Person#2218 has Survived the disease
Person#2221 has died
Person#2222 has died
Person#2223 has Survived the disease
Person#2224 has died
Person#2227 has died
Person#2228 has died
Person#2229 has died
Person#2232 has died
Person#2233 has Survived the disease
Person#2234 has died
Person#2236 has Survived the disease
Person#2238 has died
Person#2239 has died
Person#2240 has Survived the disease
Person#2241 has Survived the disease
Person#2242 has Survived the disease
Person#2244 has died
Person#2245 has died
Person#2246 has died
Person#2247 has died
Person#2249 has Survived the disease
Person#2251 has Survived the disease
Person#2252 has died
Person#2254 has died
Person#2255 has Survived the disease
Person#2256 has died
Person#2258 has died
Person#2259 has died
Person#2260 has died
Person#2261 has died
Person#2264 has died
Person#2265 has died
Person#2266 has died
Person#2267 has died
Person#2268 has died
Person#2269 has died
Person#2270 has died
Person#2271 has died
Person#2272 has died
Person#2273 has died
Person#2275 has died
Person#2276 has died
Person#2277 has died
Person#2278 has died
Person#2279 has died
Person#2280 has died
Person#2281 has died
Person#2282 has died
Person#2283 has Survived the disease
Person#2284 has died
Person#2285 has Survived the disease
Person#2286 has died
Person#2287 has died
Person#2288 has died
Person#2290 has died
Person#2291 has died
Person#2292 has died
Person#2293 has died
Person#2294 has Survived the disease
Person#2295 has died
Person#2296 has died
Person#2297 has died
Person#2298 has Survived the disease
Person#2299 has died
Person#2300 has died
Person#2301 has died
Person#2302 has died
Person#2303 has died
Person#2304 has Survived the disease
Person#2305 has died
Person#2306 has died
Person#2307 has died
Person#2308 has died
Person#2309 has died
Person#2311 has died
Person#2312 has died
Person#2313 has died
Person#2314 has died
Person#2315 has died
Person#2316 has died
Person#2317 has died
Person#2318 has died
Person#2319 has died
Person#2320 has died
Person#2321 has died
Person#2322 has died
Person#2324 has died
Person#2325 has died
Person#2326 has died
Person#2327 has died
Person#2329 has died
Person#2330 has died
Person#2331 has died
Person#2332 has Survived the disease
Person#2333 has Survived the disease
Person#2334 has died
Person#2336 has died
Person#2337 has died
Person#2338 has died
Person#2339 has died
Person#2340 has died
Person#2341 has Survived the disease
Person#2342 has died
Person#2343 has Survived the disease
Person#2344 has Survived the disease
Person#2345 has died
Person#2346 has Survived the disease
Person#2349 has died
Person#2350 has died
Person#2352 has died
Person#2354 has Survived the disease
Person#2355 has died
Person#2356 has died
Person#2357 has died
Person#2358 has died
Person#2359 has died
Person#2360 has died
Person#2361 has died
Person#2362 has died
Person#2363 has died
Person#2365 has died
Person#2366 has died
Person#2367 has died
Person#2369 has died
Person#2370 has died
Person#2373 has died
Person#2374 has died
Person#2375 has Survived the disease
Person#2376 has died
Person#2378 has died
Person#2379 has died
Person#2381 has died
Person#2383 has died
Person#2384 has died
Person#2385 has died
Person#2386 has died
Person#2387 has Survived the disease
Person#2388 has died
Person#2391 has Survived the disease
Person#2393 has died
Person#2394 has died
Person#2395 has Survived the disease
Person#2396 has died
Person#2397 has died
Person#2398 has died
Person#2399 has Survived the disease
Person#2400 has died
Person#2401 has died
Person#2402 has Survived the disease
Person#2403 has died
Person#2404 has died
Person#2405 has Survived the disease
Person#2406 has died
Person#2407 has died
Person#2408 has died
Person#2412 has died
Person#2414 has died
Person#2415 has died
Person#2416 has died
Person#2418 has Survived the disease
Person#2420 has died
Person#2421 has died
Person#2422 has died
Person#2423 has died
Person#2424 has died
Person#2425 has Survived the disease
Person#2427 has Survived the disease
Person#2428 has Survived the disease
Person#2430 has died
Person#2433 has died
Person#2434 has died
Person#2435 has died
Person#2436 has died
Person#2437 has died
Person#2438 has Survived the disease
Person#2439 has died
Person#2440 has Survived the disease
Person#2443 has Survived the disease
Person#2444 has Survived the disease
Person#2445 has died
Person#2446 has died
Person#2448 has died
Person#2449 has died
Person#2450 has died
Person#2451 has Survived the disease
Person#2454 has died
Person#2455 has died
Person#2456 has died
Person#2457 has died
Person#2459 has died
Person#2460 has Survived the disease
Person#2461 has died
Person#2463 has died
Person#2464 has Survived the disease
Person#2465 has Survived the disease
Person#2466 has Survived the disease
Person#2467 has Survived the disease
Person#2468 has died
Person#2469 has died
Person#2470 has died
Person#2471 has died
Person#2472 has Survived the disease
Person#2473 has died
Person#2474 has died
Person#2475 has died
Person#2476 has died
Person#2477 has died
Person#2478 has died
Person#2481 has died
Person#2482 has died
Person#2484 has died
Person#2485 has died
Person#2486 has died
Person#2487 has died
Person#2488 has died
Person#2489 has died
Person#2490 has died
Person#2491 has died
Person#2492 has Survived the disease
Person#2493 has Survived the disease
Person#2495 has died
Person#2496 has died
Person#2497 has died
Person#2498 has died
Person#2499 has died
Person#2501 has died
Person#2502 has died
Person#2503 has died
Person#2504 has died
Person#2505 has died
Person#2506 has died
Person#2507 has died
Person#2508 has died
Person#2509 has died
Person#2510 has Survived the disease
Person#2511 has died
Person#2512 has died
Person#2513 has Survived the disease
Person#2515 has Survived the disease
Person#2516 has died
Person#2517 has Survived the disease
Person#2518 has died
Person#2519 has died
Person#2520 has died
Person#2522 has died
Person#2523 has died
Person#2524 has Survived the disease
Person#2525 has Survived the disease
Person#2526 has died
Person#2527 has died
Person#2529 has Survived the disease
Person#2530 has died
Person#2531 has died
Person#2532 has Survived the disease
Person#2533 has died
Person#2534 has Survived the disease
Person#2535 has died
Person#2536 has died
Person#2537 has died
Person#2538 has died
Person#2539 has Survived the disease
Person#2540 has died
Person#2543 has died
Person#2544 has died
Person#2546 has died
Person#2547 has died
Person#2549 has died
Person#2550 has died
Person#2551 has Survived the disease
Person#2553 has died
Person#2555 has died
Person#2556 has died
Person#2557 has died
Person#2558 has died
Person#2559 has died
Person#2560 has died
Person#2562 has died
Person#2563 has died
Person#2564 has died
Person#2565 has died
Person#2566 has died
Person#2567 has died
Person#2569 has died
Person#2571 has died
Person#2572 has died
Person#2574 has died
Person#2575 has died
Person#2576 has Survived the disease
Person#2577 has died
Person#2580 has died
Person#2581 has died
Person#2583 has died
Person#2584 has died
Person#2586 has died
Person#2587 has died
Person#2589 has died
Person#2591 has Survived the disease
Person#2593 has died
Person#2594 has died
Person#2595 has died
Person#2596 has died
Person#2598 has died
Person#2599 has died
Person#2600 has died
Person#2603 has died
Person#2604 has died
Person#2605 has died
Person#2606 has died
Person#2607 has died
Person#2609 has died
Person#2611 has died
Person#2612 has died
Person#2613 has Survived the disease
Person#2614 has died
Person#2615 has died
Person#2616 has died
Person#2617 has died
Person#2618 has Survived the disease
Person#2619 has died
Person#2620 has died
Person#2621 has died
Person#2622 has died
Person#2624 has died
Person#2625 has died
Person#2626 has Survived the disease
Person#2628 has died
Person#2629 has died
Person#2630 has died
Person#2631 has Survived the disease
Person#2632 has Survived the disease
Person#2633 has Survived the disease
Person#2635 has died
Person#2636 has died
Person#2637 has Survived the disease
Person#2638 has Survived the disease
Person#2639 has Survived the disease
Person#2640 has died
Person#2641 has died
Person#2644 has died
Person#2647 has died
Person#2648 has died
Person#2649 has Survived the disease
Person#2650 has died
Person#2651 has died
Person#2652 has Survived the disease
Person#2654 has died
Person#2655 has died
Person#2656 has died
Person#2657 has died
Person#2658 has died
Person#2659 has Survived the disease
Person#2660 has Survived the disease
Person#2661 has died
Person#2662 has died
Person#2663 has died
Person#2664 has died
Person#2665 has Survived the disease
Person#2667 has died
Person#2668 has died
Person#2669 has died
Person#2672 has Survived the disease
Person#2673 has died
Person#2674 has Survived the disease
Person#2675 has Survived the disease
Person#2676 has died
Person#2677 has Survived the disease
Person#2679 has died
Person#2680 has died
Person#2682 has died
Person#2683 has Survived the disease
Person#2684 has died
Person#2685 has died
Person#2688 has died
Person#2689 has died
Person#2690 has Survived the disease
Person#2691 has Survived the disease
Person#2693 has died
Person#2694 has died
Person#2696 has died
Person#2697 has died
Person#2699 has died
Person#2700 has died
Person#2701 has died
Person#2702 has died
Person#2703 has died
Person#2704 has died
Person#2706 has died
Person#2707 has died
Person#2708 has died
Person#2709 has Survived the disease
Person#2711 has died
Person#2712 has died
Person#2713 has died
Person#2714 has died
Person#2716 has died
Person#2717 has Survived the disease
Person#2718 has died
Person#2719 has died
Person#2720 has Survived the disease
Person#2721 has Survived the disease
Person#2722 has Survived the disease
Person#2723 has Survived the disease
Person#2724 has died
Person#2725 has died
Person#2727 has died
Person#2728 has Survived the disease
Person#2729 has died
Person#2731 has Survived the disease
Person#2732 has died
Person#2733 has died
Person#2735 has died
Person#2736 has Survived the disease
Person#2737 has died
Person#2738 has died
Person#2739 has Survived the disease
Person#2741 has Survived the disease
Person#2742 has Survived the disease
Person#2743 has died
Person#2744 has died
Person#2745 has Survived the disease
Person#2746 has died
Person#2747 has died
Person#2748 has died
Person#2750 has died
Person#2751 has died
Person#2752 has died
Person#2754 has died
Person#2755 has died
Person#2756 has died
Person#2757 has died
Person#2758 has died
Person#2759 has Survived the disease
Person#2761 has Survived the disease
Person#2762 has died
Person#2763 has died
Person#2765 has died
Person#2766 has died
Person#2767 has died
Person#2769 has died
Person#2770 has died
Person#2772 has died
Person#2773 has died
Person#2774 has died
Person#2775 has Survived the disease
Person#2776 has died
Person#2777 has died
Person#2781 has died
Person#2783 has died
Person#2784 has died
Person#2785 has died
Person#2786 has died
Person#2787 has died
Person#2788 has died
Person#2789 has Survived the disease
Person#2790 has died
Person#2791 has died
Person#2792 has died
Person#2793 has died
Person#2795 has died
Person#2796 has died
Person#2797 has died
Person#2800 has Survived the disease
Person#2801 has died
Person#2802 has died
Person#2803 has died
Person#2804 has died
Person#2805 has died
Person#2806 has died
Person#2809 has died
Person#2810 has died
Person#2811 has died
Person#2813 has died
Person#2814 has died
Person#2816 has Survived the disease
Person#2817 has died
Person#2818 has died
Person#2819 has died
Person#2820 has died
Person#2821 has Survived the disease
Person#2823 has died
Person#2824 has died
Person#2825 has Survived the disease
Person#2826 has died
Person#2827 has Survived the disease
Person#2828 has Survived the disease
Person#2831 has died
Person#2832 has died
Person#2834 has died
Person#2835 has Survived the disease
Person#2836 has died
Person#2837 has died
Person#2838 has died
Person#2839 has Survived the disease
Person#2840 has died
Person#2843 has died
Person#2844 has died
Person#2846 has died
Person#2847 has died
Person#2848 has died
Person#2850 has died
Person#2852 has died
Person#2853 has died
Person#2854 has died
Person#2856 has died
Person#2858 has died
Person#2860 has died
Person#2861 has died
Person#2863 has died
Person#2864 has Survived the disease
Person#2865 has died
Person#2866 has died
Person#2867 has died
Person#2869 has died
Person#2872 has died
Person#2873 has died
Person#2874 has died
Person#2875 has died
Person#2876 has died
Person#2877 has died
Person#2878 has died
Person#2879 has died
Person#2880 has died
Person#2881 has died
Person#2882 has died
Person#2883 has died
Person#2884 has Survived the disease
Person#2886 has died
Person#2887 has Survived the disease
Person#2888 has Survived the disease
Person#2889 has died
Person#2891 has Survived the disease
Person#2892 has died
Person#2893 has died
Person#2894 has died
Person#2895 has died
Person#2897 has died
Person#2898 has died
Person#2899 has died
Person#2900 has died
Person#2902 has died
Person#2903 has died
Person#2904 has died
Person#2905 has died
Person#2906 has died
Person#2907 has Survived the disease
Person#2908 has died
Person#2910 has died
Person#2911 has died
Person#2912 has died
Person#2913 has died
Person#2915 has died
Person#2916 has died
Person#2917 has died
Person#2918 has died
Person#2920 has died
Person#2921 has died
Person#2922 has died
Person#2923 has died
Person#2924 has died
Person#2926 has died
Person#2927 has died
Person#2928 has died
Person#2930 has Survived the disease
Person#2931 has died
Person#2933 has died
Person#2934 has Survived the disease
Person#2935 has died
Person#2936 has died
Person#2938 has died
Person#2939 has died
Person#2940 has died
Person#2941 has died
Person#2942 has died
Person#2943 has died
Person#2944 has died
Person#2945 has died
Person#2946 has died
Person#2948 has died
Person#2951 has died
Person#2952 has died
Person#2953 has died
Person#2954 has died
Person#2956 has died
Person#2957 has Survived the disease
Person#2958 has died
Person#2959 has died
Person#2960 has Survived the disease
Person#2961 has died
Person#2963 has died
Person#2964 has Survived the disease
Person#2966 has died
Person#2967 has died
Person#2968 has died
Person#2969 has died
Person#2970 has died
Person#2971 has died
Person#2973 has died
Person#2974 has died
Person#2975 has Survived the disease
Person#2976 has died
Person#2977 has died
Person#2978 has died
Person#2980 has died
Person#2981 has Survived the disease
Person#2982 has died
Person#2984 has died
Person#2986 has died
Person#2987 has died
Person#2988 has died
Person#2989 has died
Person#2990 has died
Person#2991 has died
Person#2993 has died
Person#2996 has died
Person#2997 has Survived the disease
Person#2998 has died
Person#2999 has died
Time Step #1 has ended.
Next Time Step Initiating...
Time Step #2 has started
Person#5 has died
Person#7 has died
Person#8 has Survived the disease
Person#9 has died
Person#10 has died
Person#13 has died
Person#15 has died
Person#16 has died
Person#19 has Survived the disease
Person#20 has died
Person#21 has Survived the disease
Person#22 has Survived the disease
Person#25 has Survived the disease
Person#26 has died
Person#27 has died
Person#29 has died
Person#30 has died
Person#33 has died
Person#35 has died
Person#37 has Survived the disease
Person#40 has died
Person#41 has died
Person#42 has died
Person#43 has died
Person#44 has died
Person#45 has Survived the disease
Person#47 has died
Person#48 has died
Person#50 has died
Person#52 has Survived the disease
Person#53 has died
Person#54 has died
Person#55 has died
Person#56 has died
Person#57 has Survived the disease
Person#58 has died
Person#59 has died
Person#60 has died
Person#62 has Survived the disease
Person#64 has Survived the disease
Person#65 has died
Person#66 has died
Person#67 has Survived the disease
Person#68 has died
Person#70 has died
Person#71 has died
Person#73 has died
Person#74 has died
Person#75 has died
Person#76 has Survived the disease
Person#77 has Survived the disease
Person#78 has died
Person#81 has died
Person#83 has died
Person#84 has died
Person#85 has died
Person#86 has died
Person#87 has Survived the disease
Person#88 has died
Person#89 has died
Person#90 has died
Person#91 has died
Person#92 has died
Person#96 has died
Person#97 has died
Person#98 has died
Person#100 has died
Person#101 has died
Person#103 has died
Person#104 has died
Person#107 has died
Person#108 has died
Person#109 has died
Person#110 has died
Person#113 has died
Person#114 has died
Person#115 has Survived the disease
Person#116 has Survived the disease
Person#117 has died
Person#119 has died
Person#120 has died
Person#121 has died
Person#122 has died
Person#123 has died
Person#125 has died
Person#126 has died
Person#130 has died
Person#132 has died
Person#133 has died
Person#134 has died
Person#135 has died
Person#138 has died
Person#140 has died
Person#142 has died
Person#143 has died
Person#145 has died
Person#146 has died
Person#148 has died
Person#149 has died
Person#150 has Survived the disease
Person#151 has died
Person#152 has died
Person#154 has died
Person#156 has died
Person#157 has Survived the disease
Person#158 has died
Person#160 has died
Person#161 has died
Person#162 has Survived the disease
Person#166 has Survived the disease
Person#168 has died
Person#169 has died
Person#172 has Survived the disease
Person#173 has died
Person#175 has Survived the disease
Person#182 has died
Person#183 has died
Person#184 has died
Person#189 has died
Person#191 has died
Person#196 has died
Person#197 has died
Person#198 has died
Person#200 has died
Person#204 has died
Person#206 has Survived the disease
Person#209 has died
Person#210 has died
Person#213 has Survived the disease
Person#214 has died
Person#215 has died
Person#218 has died
Person#219 has Survived the disease
Person#220 has died
Person#221 has died
Person#225 has died
Person#226 has died
Person#227 has died
Person#228 has died
Person#231 has died
Person#232 has Survived the disease
Person#237 has died
Person#241 has died
Person#242 has died
Person#243 has died
Person#244 has Survived the disease
Person#245 has died
Person#248 has died
Person#250 has died
Person#251 has died
Person#252 has Survived the disease
Person#253 has died
Person#254 has died
Person#256 has Survived the disease
Person#262 has died
Person#269 has died
Person#277 has Survived the disease
Person#282 has died
Person#284 has died
Person#285 has died
Person#287 has died
Person#288 has died
Person#293 has died
Person#296 has died
Person#298 has died
Person#300 has died
Person#301 has died
Person#311 has died
Person#316 has Survived the disease
Person#319 has died
Person#326 has died
Person#331 has died
Person#345 has died
Person#350 has died
Person#353 has died
Person#355 has died
Person#357 has Survived the disease
Person#377 has died
Person#379 has died
Person#389 has died
Person#395 has died
Person#405 has Survived the disease
Person#417 has died
Person#429 has died
Person#448 has Survived the disease
Person#483 has died
Person#490 has died
Person#493 has died
Person#577 has died
Person#696 has died
Time Step #2 has ended.
Nobody is Infected. End of Simulation
